,Num,Chr,Start,Stop,Crossover_sites,Size
2663,3482525,4,9353795,9354807,9354301,1012
2664,3482525,5,647619,647672,647645,53
2665,3482525,5,15321285,15321564,15321424,279
2666,3482526,1,18915314,18915531,18915422,217
2667,3482526,1,26435247,26435585,26435416,338
2668,3482526,3,10193817,10193880,10193848,63
2669,3482526,4,5229766,5230128,5229947,362
2670,3482526,4,17467481,17467919,17467700,438
2671,3482526,5,9703366,9704450,9703908,1084
2672,3482526,5,22204540,22205216,22204878,676
2673,3482527,1,3929174,3929277,3929225,103
2674,3482527,1,10475076,10476433,10475754,1357
2675,3482527,1,22402110,22402356,22402233,246
2676,3482527,2,5652377,5653682,5653029,1305
2677,3482527,2,11739893,11739964,11739928,71
2678,3482527,3,618897,623080,620988,4183
2679,3482527,3,16622655,16625085,16623870,2430
2680,3482527,4,5405590,5405606,5405598,16
2681,3482527,4,8824699,8824882,8824790,183
2682,3482527,4,16286436,16286522,16286479,86
2683,3482527,5,15988604,15989325,15988964,721
2684,3482528,1,20041750,20042014,20041882,264
2685,3482528,1,22306626,22306685,22306655,59
2686,3482528,2,15139663,15140042,15139852,379
2687,3482528,3,7598267,7598759,7598513,492
2688,3482528,3,15994063,15994417,15994240,354
2689,3482528,3,20774954,20775186,20775070,232
2690,3482528,4,6354601,6354696,6354648,95
2691,3482528,5,9328115,9328807,9328461,692
2692,3482528,5,9809037,9809054,9809045,17
2693,3482528,5,26530613,26532250,26531431,1637
2694,3482529,1,8716274,8716384,8716329,110
2695,3482529,1,17367912,17368030,17367971,118
2696,3482529,1,24037189,24037255,24037222,66
2697,3482529,1,25234723,25234765,25234744,42
2698,3482529,2,1977007,1977094,1977050,87
2699,3482529,2,6257810,6262410,6260110,4600
2700,3482529,3,9037231,9037393,9037312,162
2701,3482529,3,16732596,16732860,16732728,264
2702,3482529,5,8944962,8945885,8945423,923
2703,3482529,5,21321020,21321022,21321021,2
2704,3482530,1,26327895,26327928,26327911,33
2705,3482530,2,1433017,1433713,1433365,696
2706,3482530,3,3685468,3685523,3685495,55
2707,3482530,3,11075971,11076478,11076224,507
2708,3482530,4,1436547,1437284,1436915,737
2709,3482530,4,10867508,10867670,10867589,162
2710,3482530,4,17814773,17815391,17815082,618
2711,3482530,5,8291908,8292400,8292154,492
2712,3482531,1,11920827,11921283,11921055,456
2713,3482531,1,16256042,16256076,16256059,34
2714,3482531,1,24220296,24220825,24220560,529
2715,3482531,2,9722294,9722529,9722411,235
2716,3482531,2,17052985,17054343,17053664,1358
2717,3482531,4,288365,289261,288813,896
2718,3482531,5,7694273,7695029,7694651,756
2719,3482532,1,29638218,29639193,29638705,975
2720,3482532,1,30349862,30349993,30349927,131
2721,3482532,2,332837,334781,333809,1944
2722,3482532,2,12246871,12247103,12246987,232
2723,3482532,2,19559640,19561771,19560705,2131
2724,3482532,3,7556409,7556678,7556543,269
2725,3482532,4,145745,146326,146035,581
2726,3482532,4,2355839,2355914,2355876,75
2727,3482532,4,3293994,3294117,3294055,123
2728,3482532,4,7202932,7203882,7203407,950
2729,3482532,4,11349485,11349634,11349559,149
2730,3482532,5,9607796,9608036,9607916,240
2731,3482532,5,10291394,10291541,10291467,147
2732,3482532,5,10538576,10538794,10538685,218
2733,3482532,5,13228564,13228657,13228610,93
2734,3482532,5,22050408,22050586,22050497,178
2735,3482533,1,2413611,2413793,2413702,182
2736,3482533,1,3621441,3621563,3621502,122
2737,3482533,1,13144368,13144548,13144458,180
2738,3482533,1,19812216,19814050,19813133,1834
2739,3482533,2,6524149,6524225,6524187,76
2740,3482533,2,7436091,7436406,7436248,315
2741,3482533,2,16028839,16028937,16028888,98
2742,3482533,3,7881653,7881961,7881807,308
2743,3482533,4,744173,746534,745353,2361
2744,3482533,4,5243476,5244091,5243783,615
2745,3482533,5,10137055,10139725,10138390,2670
2746,3482533,5,24439883,24440388,24440135,505
2747,3482534,1,19558469,19558524,19558496,55
2748,3482534,1,28918510,28919006,28918758,496
2749,3482534,3,1284153,1284285,1284219,132
2750,3482534,3,10994599,10994713,10994656,114
2751,3482534,3,20608256,20608473,20608364,217
2752,3482534,4,5150380,5151385,5150882,1005
2753,3482534,5,4396655,4396928,4396791,273
2754,3482534,5,26450704,26451304,26451004,600
2755,3482535,1,11963630,11967222,11965426,3592
2756,3482535,2,9562697,9562788,9562742,91
2757,3482535,2,16563337,16564796,16564066,1459
2758,3482535,3,1546639,1546715,1546677,76
2759,3482535,3,16298391,16299607,16298999,1216
2760,3482535,4,483189,483595,483392,406
2761,3482535,4,7279373,7279437,7279405,64
2762,3482535,5,24662175,24662241,24662208,66
2763,3482536,4,14107880,14108186,14108033,306
2764,3482537,1,25465429,25466318,25465873,889
2765,3482537,2,16463022,16464773,16463897,1751
2766,3482537,3,5424498,5425966,5425232,1468
2767,3482537,4,9292077,9292483,9292280,406
2768,3482538,1,8319250,8321457,8320353,2207
2769,3482538,1,9835290,9835326,9835308,36
2770,3482538,1,12248370,12248745,12248557,375
2771,3482538,1,12965602,12966058,12965830,456
2772,3482538,1,13433271,13434838,13434054,1567
2773,3482538,2,16449704,16449786,16449745,82
2774,3482538,2,18082780,18083200,18082990,420
2775,3482538,2,19057077,19058137,19057607,1060
2776,3482538,3,8407340,8409667,8408503,2327
2777,3482538,3,18782957,18783063,18783010,106
2778,3482538,5,10497583,10497616,10497599,33
2779,3482538,5,13236269,13237959,13237114,1690
2780,3482538,5,18045464,18045887,18045675,423
2781,3482538,5,26714373,26714464,26714418,91
2782,3482539,1,19880424,19880781,19880602,357
2783,3482539,1,25137213,25137289,25137251,76
2784,3482539,1,30409189,30409510,30409349,321
2785,3482539,2,18810636,18811061,18810848,425
2786,3482539,4,6048089,6048436,6048262,347
2787,3482539,4,6191743,6192115,6191929,372
2788,3482539,4,17610326,17610472,17610399,146
2789,3482539,5,5675317,5675338,5675327,21
2790,3482540,1,8958719,8958998,8958858,279
2791,3482540,2,6915452,6915708,6915580,256
2792,3482540,2,14545647,14545696,14545671,49
2793,3482540,3,2385884,2390461,2388172,4577
2794,3482540,4,16985506,16986522,16986014,1016
2795,3482540,5,8219074,8219306,8219190,232
2796,3482540,5,14231984,14239645,14235814,7661
2797,3482541,1,10013212,10013278,10013245,66
2798,3482541,1,17229599,17229825,17229712,226
2799,3482541,1,29369007,29369322,29369164,315
2800,3482541,2,10357971,10358526,10358248,555
2801,3482541,5,16535129,16535743,16535436,614
2802,3482541,5,19839941,19840310,19840125,369
2803,3482542,1,7747833,7748134,7747983,301
2804,3482542,1,29905074,29905221,29905147,147
2805,3482542,2,12010188,12010271,12010229,83
2806,3482542,3,8960989,8961924,8961456,935
2807,3482542,3,9713634,9713869,9713751,235
2808,3482542,4,586272,586939,586605,667
2809,3482542,4,596791,597583,597187,792
2810,3482543,1,19414482,19414989,19414735,507
2811,3482543,3,5963762,5963880,5963821,118
2812,3482543,4,189571,190004,189787,433
2813,3482543,5,13589062,13589179,13589120,117
2814,3482543,5,20497422,20498058,20497740,636
2815,3482544,1,16550842,16550894,16550868,52
2816,3482544,2,1031226,1031470,1031348,244
2817,3482544,4,8809845,8811815,8810830,1970
2818,3482544,5,13749867,13750806,13750336,939
2819,3482544,5,14287623,14288815,14288219,1192
2820,3482545,1,4224634,4224744,4224689,110
2821,3482545,1,11466761,11467127,11466944,366
2822,3482545,1,19444422,19445400,19444911,978
2823,3482545,2,1937636,1938150,1937893,514
2824,3482545,5,1131441,1132224,1131832,783
2825,3482546,1,13304625,13304942,13304783,317
2826,3482546,1,25765142,25765427,25765284,285
2827,3482546,1,28150033,28151760,28150896,1727
2828,3482546,2,2294951,2294994,2294972,43
2829,3482546,2,12842843,12843053,12842948,210
2830,3482546,3,5421952,5423976,5422964,2024
2831,3482546,3,10859075,10859247,10859161,172
2832,3482546,4,5378596,5379241,5378918,645
2833,3482546,5,21852876,21853133,21853004,257
2834,3482546,5,25458727,25459627,25459177,900
2835,3482547,1,5133524,5133573,5133548,49
2836,3482547,1,26333702,26333897,26333799,195
2837,3482547,1,27409914,27410156,27410035,242
2838,3482547,2,6245184,6245231,6245207,47
2839,3482547,3,11076718,11081105,11078911,4387
2840,3482547,3,16925472,16927305,16926388,1833
2841,3482547,5,14912193,14912488,14912340,295
2842,3482548,1,11332178,11332218,11332198,40
2843,3482548,1,26226159,26226521,26226340,362
2844,3482548,2,2350407,2350418,2350412,11
2845,3482548,2,6615185,6616141,6615663,956
2846,3482548,2,17973970,17974185,17974077,215
2847,3482548,3,10713593,10714019,10713806,426
2848,3482548,4,942519,943158,942838,639
2849,3482548,4,11946695,11947944,11947319,1249
2850,3482548,5,15866340,15866460,15866400,120
2851,3482548,5,24289162,24293085,24291123,3923
2852,3482549,1,9094410,9094514,9094462,104
2853,3482549,1,19102704,19102848,19102776,144
2854,3482549,2,8525039,8525670,8525354,631
2855,3482549,2,14347535,14348705,14348120,1170
2856,3482549,2,17063648,17064780,17064214,1132
2857,3482549,3,5247367,5247561,5247464,194
2858,3482549,3,9713592,9713634,9713613,42
2859,3482549,3,20520905,20521328,20521116,423
2860,3482549,4,178452,179032,178742,580
2861,3482549,5,495629,498171,496900,2542
2862,3482550,1,16914669,16916104,16915386,1435
2863,3482550,1,24809419,24809664,24809541,245
2864,3482550,1,26797823,26797901,26797862,78
2865,3482550,2,260241,261768,261004,1527
2866,3482550,3,4951465,4951532,4951498,67
2867,3482550,4,11762492,11762631,11762561,139
2868,3482550,5,4557612,4557709,4557660,97
2869,3482550,5,8764823,8764836,8764829,13
2870,3482550,5,20520063,20520428,20520245,365
2871,3482550,5,21605094,21605343,21605218,249
2872,3482551,1,18410076,18410128,18410102,52
2873,3482551,2,11901043,11901951,11901497,908
2874,3482551,2,15487122,15487607,15487364,485
2875,3482551,3,16533259,16533277,16533268,18
2876,3482551,3,18022726,18024510,18023618,1784
2877,3482551,4,11520602,11520617,11520609,15
2878,3482551,4,17245471,17248917,17247194,3446
2879,3482551,5,5406334,5407182,5406758,848
2880,3482551,5,14538941,14540461,14539701,1520
2881,3482551,5,21305936,21306205,21306070,269
2882,3482552,1,10880428,10880436,10880432,8
2883,3482552,1,16830774,16830871,16830822,97
2884,3482552,2,8583637,8584932,8584284,1295
2885,3482552,2,11859173,11859177,11859175,4
2886,3482552,4,10360117,10360891,10360504,774
2887,3482552,5,13774765,13776333,13775549,1568
2888,3482552,5,26515079,26515178,26515128,99
2889,3482553,1,29760301,29761025,29760663,724
2890,3482553,2,6806525,6807863,6807194,1338
2891,3482553,3,8947146,8947404,8947275,258
2892,3482553,4,6698401,6698988,6698694,587
2893,3482553,5,9398601,9404317,9401459,5716
2894,3482553,5,22919455,22919540,22919497,85
2895,3482554,3,5847056,5847250,5847153,194
2896,3482554,3,9054886,9057487,9056186,2601
2897,3482554,3,15411576,15411587,15411581,11
2898,3482554,5,797726,797844,797785,118
2899,3482555,1,23402042,23402056,23402049,14
2900,3482555,2,6987009,6987542,6987275,533
2901,3482555,2,18648884,18649090,18648987,206
2902,3482555,3,8233800,8234293,8234046,493
2903,3482555,3,19800481,19800771,19800626,290
2904,3482555,4,7367286,7369125,7368205,1839
2905,3482555,5,24374842,24374919,24374880,77
2906,3482556,1,7377457,7380087,7378772,2630
2907,3482556,1,10488985,10489198,10489091,213
2908,3482556,1,23586422,23586667,23586544,245
2909,3482556,2,6403979,6405430,6404704,1451
2910,3482556,3,22708968,22709307,22709137,339
2911,3482556,4,7247605,7247665,7247635,60
2912,3482556,4,17444262,17445373,17444817,1111
2913,3482557,1,7825585,7825633,7825609,48
2914,3482557,1,17266212,17266547,17266379,335
2915,3482557,2,7584618,7584993,7584805,375
2916,3482557,3,14784431,14784481,14784456,50
2917,3482557,4,5237147,5237293,5237220,146
2918,3482557,4,7863636,7865556,7864596,1920
2919,3482557,5,908767,909290,909028,523
2920,3482557,5,17586813,17586865,17586839,52
2921,3482558,1,11092356,11094815,11093585,2459
2922,3482558,1,26903321,26903771,26903546,450
2923,3482558,2,10149066,10149169,10149117,103
2924,3482558,2,18403977,18404054,18404015,77
2925,3482558,3,10220357,10220735,10220546,378
2926,3482558,3,21054442,21055768,21055105,1326
2927,3482558,4,11628430,11628431,11628430,1
2928,3482562,1,6576385,6577984,6577184,1599
2929,3482562,1,12003588,12003659,12003623,71
2930,3482562,2,2927798,2928473,2928135,675
2931,3482562,3,19993953,19994579,19994266,626
2932,3482563,1,9960236,9960524,9960380,288
2933,3482563,1,24407242,24407561,24407401,319
2934,3482563,2,15118717,15118997,15118857,280
2935,3482563,2,19063451,19063510,19063480,59
2936,3482563,3,8048071,8049389,8048730,1318
2937,3482563,4,6219392,6219679,6219535,287
2938,3482563,5,9014650,9015384,9015017,734
2939,3482564,1,8660923,8660939,8660931,16
2940,3482564,1,12612543,12614203,12613373,1660
2941,3482564,1,26209503,26209874,26209688,371
2942,3482564,2,11583212,11584111,11583661,899
2943,3482564,3,6885108,6885299,6885203,191
2944,3482564,3,9812347,9812694,9812520,347
2945,3482564,4,8994215,8994226,8994220,11
2946,3482564,5,9080798,9081030,9080914,232
2947,3482564,5,15934400,15934444,15934422,44
2948,3482564,5,21382886,21383090,21382988,204
2949,3482564,5,21478956,21479206,21479081,250
2950,3482565,1,28964103,28964855,28964479,752
2951,3482565,2,161796,162251,162023,455
2952,3482565,2,7050545,7050941,7050743,396
2953,3482565,3,3609596,3609917,3609756,321
2954,3482565,4,7367050,7367094,7367072,44
2955,3482565,4,7755470,7755576,7755523,106
2956,3482565,5,4128216,4128808,4128512,592
2957,3482565,5,13915548,13916892,13916220,1344
2958,3482565,5,17204025,17204072,17204048,47
2959,3482566,1,8914524,8914823,8914673,299
2960,3482566,2,9462151,9462223,9462187,72
2961,3482566,2,15143416,15144455,15143935,1039
2962,3482566,3,22874437,22874606,22874521,169
2963,3482566,4,7995139,7995267,7995203,128
2964,3482567,1,17006596,17007505,17007050,909
2965,3482567,1,19249545,19249587,19249566,42
2966,3482567,2,1926717,1926865,1926791,148
2967,3482567,2,10346781,10347150,10346965,369
2968,3482567,3,920200,923924,922062,3724
2969,3482567,3,16951618,16951655,16951636,37
2970,3482567,3,17253768,17254846,17254307,1078
2971,3482567,5,10472138,10472875,10472506,737
2972,3482568,1,8298608,8298793,8298700,185
2973,3482568,1,11184893,11185014,11184953,121
2974,3482568,1,28932250,28934610,28933430,2360
2975,3482568,2,18778849,18779350,18779099,501
2976,3482568,3,8956971,8957220,8957095,249
2977,3482568,3,17710280,17710752,17710516,472
2978,3482568,4,6991195,6991390,6991292,195
2979,3482568,4,9979331,9979434,9979382,103
2980,3482568,4,14698391,14698904,14698647,513
2981,3482568,5,461007,461320,461163,313
2982,3482568,5,6611335,6614686,6613010,3351
2983,3482568,5,15621230,15621643,15621436,413
2984,3482568,5,24503395,24504241,24503818,846
2985,3482569,1,1241208,1241922,1241565,714
2986,3482569,1,16165740,16165835,16165787,95
2987,3482569,1,24987620,24987791,24987705,171
2988,3482569,2,1926865,1926910,1926887,45
2989,3482569,3,8143809,8143880,8143844,71
2990,3482569,4,7486302,7486436,7486369,134
2991,3482570,1,25225443,25225683,25225563,240
2992,3482570,1,26515034,26517661,26516347,2627
2993,3482570,2,480373,480635,480504,262
2994,3482570,2,7607906,7609715,7608810,1809
2995,3482570,2,15902563,15903427,15902995,864
2996,3482570,3,17949753,17949966,17949859,213
2997,3482570,4,181484,182555,182019,1071
2998,3482570,4,16421452,16421669,16421560,217
2999,3482571,1,11215747,11215819,11215783,72
3000,3482571,1,12498837,12498910,12498873,73
3001,3482571,1,23351887,23352014,23351950,127
3002,3482571,1,27549275,27549606,27549440,331
3003,3482571,2,4962831,4962877,4962854,46
3004,3482571,3,8155177,8156257,8155717,1080
3005,3482571,3,21119744,21120393,21120068,649
3006,3482571,4,189438,189527,189482,89
3007,3482571,4,7939455,7939530,7939492,75
3008,3482571,5,326486,326945,326715,459
3009,3482571,5,9832569,9833145,9832857,576
3010,3482572,1,9811149,9811779,9811464,630
3011,3482572,1,17859595,17859705,17859650,110
3012,3482572,2,14203021,14203040,14203030,19
3013,3482572,2,16056977,16057135,16057056,158
3014,3482572,3,5495376,5497055,5496215,1679
3015,3482572,3,10952335,10952428,10952381,93
3016,3482572,3,20310054,20310466,20310260,412
3017,3482572,4,7653952,7653971,7653961,19
3018,3482572,4,11954093,11954504,11954298,411
3019,3482573,1,16124126,16124460,16124293,334
3020,3482573,1,25978216,25978976,25978596,760
3021,3482573,2,8177938,8178852,8178395,914
3022,3482573,3,9605751,9605969,9605860,218
3023,3482573,4,17995857,17998829,17997343,2972
3024,3482573,5,1076248,1076301,1076274,53
3025,3482573,5,21046023,21047144,21046583,1121
3026,3482574,1,7013137,7013154,7013145,17
3027,3482574,1,10256904,10257567,10257235,663
3028,3482574,1,28991360,28992542,28991951,1182
3029,3482574,2,9580578,9582009,9581293,1431
3030,3482574,3,5409713,5410560,5410136,847
3031,3482574,3,16648622,16648643,16648632,21
3032,3482574,3,23220601,23220853,23220727,252
3033,3482574,4,6320700,6320864,6320782,164
3034,3482574,4,16665950,16666056,16666003,106
3035,3482574,5,6832491,6834449,6833470,1958
3036,3482574,5,22866563,22866793,22866678,230
3037,3482575,1,2675138,2675512,2675325,374
3038,3482575,1,6855013,6855098,6855055,85
3039,3482575,1,17366364,17366640,17366502,276
3040,3482575,1,27319059,27319525,27319292,466
3041,3482575,2,15717723,15717866,15717794,143
3042,3482575,3,8544837,8546353,8545595,1516
3043,3482575,4,1284207,1284700,1284453,493
3044,3482575,4,17134914,17136308,17135611,1394
3045,3482575,5,16796926,16797001,16796963,75
3046,3482576,1,6679833,6680660,6680246,827
3047,3482576,1,11198685,11198687,11198686,2
3048,3482576,3,11759520,11759736,11759628,216
3049,3482576,4,173542,173598,173570,56
3050,3482576,4,10603128,10603176,10603152,48
3051,3482576,5,16595295,16596639,16595967,1344
3052,3482576,5,26248958,26249951,26249454,993
3053,3482577,1,1811231,1813474,1812352,2243
3054,3482577,1,17128424,17130123,17129273,1699
3055,3482577,1,23635430,23636046,23635738,616
3056,3482577,1,29184175,29185056,29184615,881
3057,3482577,2,13099699,13100840,13100269,1141
3058,3482577,2,16625449,16625528,16625488,79
3059,3482577,3,6046251,6046588,6046419,337
3060,3482577,3,9703582,9703625,9703603,43
3061,3482577,3,20588305,20588530,20588417,225
3062,3482577,3,22621709,22622533,22622121,824
3063,3482577,4,796862,796871,796866,9
3064,3482577,4,4873798,4874065,4873931,267
3065,3482577,5,324423,324461,324442,38
3066,3482577,5,16088350,16088405,16088377,55
3067,3482577,5,25823936,25824087,25824011,151
3068,3482578,1,1593255,1595475,1594365,2220
3069,3482578,1,3932938,3933012,3932975,74
